year,conference,Rk,School,G,W,L,W%,,ORtg,DRtg,NRtg,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,SRS,SOS,Pace
2022,Mid-American,9,Central Michigan,30,5,11,0.233,,95.4,111.4,-16.0,23.1,56.5,0.409,7.7,22.7,0.341,0.478,11.9,17.2,0.692,9.2,33.2,11.5,6.3,3.0,13.6,19.9,77.0,-12.56,-1.52,68.8
2022,Mid-American,10,Northern Illinois,30,6,11,0.3,,93.1,103.9,-10.8,23.0,54.9,0.419,5.8,18.4,0.317,0.472,12.3,18.2,0.675,8.5,32.3,11.2,6.3,2.7,13.7,20.4,71.5,-10.5,-3.07,68.6
2022,Mid-American,11,Eastern Michigan,31,2,14,0.323,,95.4,104.9,-9.5,25.2,58.6,0.431,6.3,20.5,0.308,0.485,12.4,17.8,0.695,8.3,34.8,10.1,5.8,3.2,13.8,17.5,76.0,-10.86,-3.03,70.7
2022,Mid-American,12,Western Michigan,31,2,13,0.258,,97.1,111.6,-14.5,23.5,56.0,0.421,8.5,25.4,0.332,0.496,9.8,14.1,0.7,9.1,33.1,10.3,5.3,2.3,13.7,16.8,75.1,-13.51,-2.3,66.5
2023,Mid-American,1,Toledo,35,10,4,0.771,,120.6,108.6,12.0,30.2,61.1,0.494,8.6,21.8,0.395,0.565,16.4,21.3,0.77,10.1,34.1,14.9,6.8,2.9,9.6,16.1,76.9,5.76,-2.57,70.8
2023,Mid-American,2,Kent State,35,9,6,0.8,,108.9,94.2,14.7,27.3,60.8,0.45,7.9,23.4,0.336,0.514,13.6,18.7,0.726,11.0,35.7,12.3,8.8,3.9,11.4,18.8,65.9,7.53,-1.22,69.7
2023,Mid-American,3,Akron,33,5,6,0.667,,110.3,98.9,11.4,25.6,57.5,0.445,9.1,25.6,0.355,0.524,14.4,19.5,0.739,10.2,35.7,13.4,6.0,2.6,11.2,16.0,66.9,4.19,-1.65,67.2
2023,Mid-American,4,Ball State,32,6,7,0.625,,111.1,104.2,7.0,26.3,55.8,0.471,7.5,20.3,0.369,0.538,16.3,23.7,0.689,10.5,35.8,13.2,5.5,3.8,12.2,16.4,71.6,-1.2,-3.5,68.5
2023,Mid-American,5,Ohio,33,4,11,0.576,,112.7,104.5,8.2,28.6,62.5,0.458,8.9,24.0,0.373,0.53,12.6,17.3,0.73,12.1,37.5,12.5,6.7,2.2,11.2,17.7,73.1,1.07,-2.68,69.7
2023,Mid-American,6,Buffalo,32,3,9,0.469,,104.1,104.3,-0.2,28.3,62.5,0.453,7.0,21.8,0.322,0.509,13.9,19.8,0.704,11.8,37.8,14.7,7.9,3.2,14.1,18.8,77.7,-2.97,0.67,74.2
2023,Mid-American,7,Northern Illinois,32,7,10,0.406,,101.2,105.4,-4.3,26.2,56.8,0.461,7.4,21.2,0.348,0.526,12.3,18.9,0.652,8.7,33.1,12.6,6.5,2.3,14.3,19.3,75.0,-6.55,-2.65,70.9
2023,Mid-American,8,Miami (OH),32,3,9,0.375,,105.7,107.0,-1.3,25.9,56.8,0.457,7.8,23.0,0.34,0.526,14.0,17.8,0.787,9.0,31.9,13.8,6.1,2.9,13.6,18.2,74.5,-7.46,-2.43,69.4
2023,Mid-American,9,Bowling Green,31,4,11,0.355,,106.7,110.3,-3.6,27.1,60.0,0.452,7.2,21.2,0.34,0.512,14.5,20.1,0.725,10.5,35.8,13.8,6.1,3.0,12.2,17.7,78.5,-8.46,-3.81,71.2
2023,Mid-American,10,Central Michigan,31,3,12,0.323,,94.9,105.3,-10.5,22.6,54.5,0.416,6.2,20.5,0.3,0.472,14.3,20.7,0.69,11.1,35.4,10.7,5.8,3.8,15.9,19.8,73.0,-11.97,-2.62,69.0
2023,Mid-American,11,Eastern Michigan,31,2,13,0.258,,101.9,114.0,-12.1,25.9,58.9,0.44,6.2,19.6,0.316,0.492,14.2,18.5,0.767,8.7,31.4,9.6,6.3,2.2,11.8,18.9,80.8,-11.05,-1.88,70.3
2023,Mid-American,12,Western Michigan,31,1,15,0.258,,104.8,111.0,-6.2,25.4,58.7,0.432,8.1,24.4,0.33,0.501,11.1,15.5,0.714,12.2,37.0,12.8,4.6,2.2,12.7,16.8,74.0,-10.55,-2.34,66.7
2024,Mid-American,1,Toledo,32,8,5,0.625,,113.0,107.5,5.5,28.8,60.2,0.478,6.5,17.2,0.376,0.531,16.0,21.3,0.754,9.9,33.8,13.4,7.3,2.0,10.7,15.6,76.1,1.78,-2.09,70.2
2024,Mid-American,2,Akron,35,7,6,0.686,,109.6,98.5,11.1,26.1,57.7,0.453,8.0,24.7,0.324,0.523,13.3,18.3,0.727,10.4,36.5,13.0,5.6,2.9,11.3,16.7,66.2,2.77,-2.08,66.9
2024,Mid-American,3,Ohio,33,5,7,0.606,,111.9,101.3,10.6,27.3,60.2,0.453,8.9,25.1,0.356,0.527,13.8,18.9,0.73,10.1,34.9,14.1,7.1,3.6,9.7,17.0,70.0,0.48,-4.58,68.3
2024,Mid-American,4,Central Michigan,32,7,9,0.563,,97.6,102.8,-5.3,24.7,58.8,0.42,6.3,20.6,0.303,0.473,10.8,16.4,0.66,10.6,36.3,11.4,6.0,3.7,12.0,16.5,70.1,-8.07,-3.59,66.3
2024,Mid-American,5,Bowling Green,34,5,7,0.588,,104.6,100.9,3.7,25.9,60.1,0.431,6.4,21.5,0.296,0.484,15.4,21.5,0.715,11.4,38.0,11.3,6.5,2.8,11.5,15.7,71.0,-4.93,-5.52,69.1
2024,Mid-American,6,Miami (OH),32,6,10,0.469,,102.6,101.8,0.8,24.9,56.3,0.443,8.1,22.4,0.361,0.515,12.6,17.9,0.706,8.0,33.2,14.4,6.3,3.1,11.7,17.3,70.0,-6.45,-4.08,68.5
2024,Mid-American,7,Western Michigan,32,3,12,0.375,,102.7,107.8,-5.2,25.9,59.8,0.433,7.9,23.3,0.339,0.499,11.6,18.6,0.625,12.6,37.9,13.1,5.3,2.7,13.4,17.2,74.9,-9.3,-3.79,68.6
2024,Mid-American,8,Kent State,34,4,9,0.5,,108.5,103.4,5.1,26.2,59.3,0.441,8.3,23.2,0.358,0.511,14.2,19.0,0.746,11.1,34.6,12.8,6.9,2.6,11.9,17.9,71.3,-0.76,-2.54,67.7
2024,Mid-American,9,Ball State,31,6,8,0.484,,107.2,103.4,3.8,24.8,55.7,0.446,7.5,20.7,0.362,0.513,16.5,21.5,0.767,9.5,34.9,12.4,5.5,3.1,12.1,15.1,71.0,-6.68,-5.93,67.8
2024,Mid-American,10,Eastern Michigan,31,4,11,0.419,,98.3,108.2,-9.8,25.3,58.9,0.429,5.7,18.9,0.304,0.478,9.8,14.6,0.667,10.4,34.5,10.4,5.8,2.5,11.6,16.4,72.6,-12.76,-5.07,66.4
2024,Mid-American,11,Northern Illinois,31,5,11,0.355,,103.7,109.6,-5.9,25.8,58.1,0.444,7.3,22.5,0.326,0.507,14.3,21.2,0.672,10.3,35.8,10.2,5.3,4.9,12.7,17.4,77.4,-9.16,-1.37,69.7
2024,Mid-American,12,Buffalo,31,2,11,0.129,,96.1,112.6,-16.5,24.8,59.0,0.421,6.7,24.1,0.277,0.477,11.6,16.3,0.716,10.4,34.9,13.4,6.1,4.5,14.5,15.6,79.7,-15.12,-2.82,70.5
2025,Mid-American,1,Akron,35,8,4,0.8,,115.4,103.1,12.3,30.3,64.6,0.469,10.7,29.7,0.362,0.552,12.7,16.9,0.754,11.8,38.5,17.7,7.6,3.7,11.8,17.8,75.1,3.22,-3.75,72.5
2025,Mid-American,2,Miami (OH),34,6,7,0.735,,113.8,102.7,11.1,29.0,60.2,0.481,10.7,26.9,0.397,0.57,12.0,16.5,0.724,9.4,34.1,16.2,8.0,3.5,12.1,17.7,72.7,-0.92,-5.36,70.6
2025,Mid-American,3,Kent State,36,10,6,0.667,,108.2,100.5,7.7,26.4,60.6,0.436,7.2,22.5,0.319,0.495,13.6,18.2,0.745,12.8,37.1,12.4,7.5,3.1,11.7,18.1,68.3,1.42,-2.67,67.7
2025,Mid-American,4,Ohio,32,3,10,0.5,,110.6,106.0,4.5,28.1,59.8,0.469,8.6,24.0,0.358,0.541,15.0,19.8,0.761,8.2,33.2,14.1,7.2,3.0,10.9,17.5,76.5,-2.63,-4.37,71.6
2025,Mid-American,5,Toledo,33,6,9,0.545,,113.0,114.8,-1.8,28.4,61.2,0.464,5.8,17.4,0.336,0.512,16.2,21.7,0.75,10.8,34.0,13.3,5.4,2.8,9.4,15.8,80.2,-6.03,-2.78,69.6
2025,Mid-American,6,Eastern Michigan,32,6,10,0.5,,106.8,111.1,-4.3,26.0,56.6,0.46,7.5,21.6,0.349,0.526,14.0,19.0,0.737,10.0,32.6,12.5,7.0,3.4,13.0,18.0,76.5,-9.21,-5.38,68.3
2025,Mid-American,7,Western Michigan,32,6,10,0.375,,103.8,109.6,-5.7,26.6,62.3,0.426,5.9,20.7,0.287,0.474,12.9,19.3,0.672,13.2,37.8,12.4,6.9,2.3,11.0,17.9,76.0,-9.55,-4.17,69.4
2025,Mid-American,8,Bowling Green,32,5,8,0.438,,104.8,105.4,-0.6,25.5,58.0,0.439,8.0,23.3,0.342,0.508,14.6,19.6,0.746,9.3,34.4,11.2,7.3,3.2,12.3,17.4,73.9,-9.53,-6.1,70.1
2025,Mid-American,9,Ball State,31,4,9,0.452,,108.4,106.7,1.7,25.2,55.4,0.455,7.1,20.7,0.345,0.519,17.8,25.3,0.704,9.4,35.5,13.1,5.0,2.2,11.7,16.4,74.2,-7.95,-6.49,69.0
2025,Mid-American,10,Central Michigan,31,6,10,0.452,,107.7,102.9,4.8,26.9,58.3,0.462,6.4,19.7,0.325,0.517,15.3,21.1,0.722,10.7,36.1,13.5,7.4,2.9,12.3,16.5,72.2,-4.51,-2.8,69.6
2025,Mid-American,11,Buffalo,31,3,13,0.29,,98.0,110.4,-12.4,25.0,58.7,0.426,7.8,25.8,0.304,0.493,13.9,19.9,0.7,9.2,34.5,13.5,6.7,3.5,14.5,16.7,80.9,-15.16,-3.92,73.3
2025,Mid-American,12,Northern Illinois,31,1,15,0.194,,98.9,107.2,-8.3,24.4,59.5,0.41,9.5,28.5,0.334,0.49,12.6,17.9,0.705,7.4,32.8,12.5,6.1,3.5,11.5,19.7,76.9,-16.6,-4.52,70.9
2015,Missouri Valley,1,Wichita State,35,10,2,0.857,,112.7,92.0,20.7,24.6,55.2,0.445,6.8,19.1,0.357,0.507,14.3,20.4,0.701,11.9,35.6,13.6,7.1,3.8,9.3,16.8,57.4,15.56,3.68,61.9
2015,Missouri Valley,2,Northern Iowa,35,9,3,0.886,,111.9,93.8,18.1,22.2,46.2,0.48,7.3,18.4,0.398,0.559,13.5,18.4,0.733,7.3,30.6,11.8,5.9,2.4,10.4,14.5,54.6,12.54,2.0,57.4
2015,Missouri Valley,3,Illinois State,35,7,6,0.629,,105.2,95.7,9.5,24.2,55.6,0.435,6.1,17.6,0.345,0.489,13.7,19.3,0.714,12.5,35.9,11.7,7.3,4.3,12.8,18.9,62.0,7.96,2.87,64.1
2015,Missouri Valley,4,Indiana State,31,5,7,0.484,,98.6,100.6,-2.0,22.0,51.6,0.425,7.3,20.4,0.357,0.496,15.3,21.7,0.702,8.7,32.5,12.8,5.6,3.2,14.1,18.1,67.8,-0.49,1.21,66.0
2015,Missouri Valley,5,Evansville,36,8,5,0.667,,106.1,98.2,7.9,25.0,51.5,0.485,4.3,12.0,0.355,0.526,16.7,22.3,0.748,7.9,32.4,15.9,5.8,3.6,12.6,17.2,65.6,3.36,-0.07,66.1
2015,Missouri Valley,6,Loyola (IL),37,8,6,0.649,,103.7,99.7,4.0,22.7,48.0,0.474,6.1,15.4,0.392,0.537,11.3,16.4,0.688,7.9,29.1,13.2,6.5,2.3,12.6,15.4,60.4,2.35,0.46,60.4
2015,Missouri Valley,7,Drake,31,1,11,0.29,,100.1,112.4,-12.3,20.5,45.0,0.456,6.5,15.8,0.408,0.528,11.9,15.5,0.768,6.2,26.1,11.9,4.5,1.9,13.2,15.6,66.8,-6.04,2.22,58.9
2015,Missouri Valley,8,Missouri State,31,3,11,0.355,,96.1,103.3,-7.2,21.1,52.0,0.406,5.1,16.5,0.309,0.455,12.4,16.9,0.731,10.2,32.5,11.2,5.2,3.2,12.2,17.7,64.2,-4.92,1.67,61.1
2015,Missouri Valley,9,Southern Illinois,33,2,12,0.364,,96.6,100.4,-3.7,20.6,49.3,0.419,4.2,12.7,0.33,0.461,14.2,20.2,0.702,9.9,31.1,8.3,6.7,2.2,12.8,18.3,61.9,-3.48,-0.6,61.7
2015,Missouri Valley,10,Bradley,33,1,10,0.273,,91.9,98.9,-7.0,19.4,51.5,0.376,5.4,18.0,0.301,0.429,12.9,19.4,0.663,11.4,33.3,9.3,6.9,2.8,12.7,19.5,61.4,-4.3,1.52,61.1
2016,Missouri Valley,1,Wichita State,35,9,3,0.743,,108.8,88.7,20.1,24.8,57.8,0.429,7.1,22.0,0.324,0.49,15.7,21.9,0.717,11.7,37.3,14.0,7.3,3.6,9.9,20.1,59.0,17.39,4.24,66.1
2016,Missouri Valley,2,Evansville,34,8,4,0.735,,107.0,94.1,12.9,25.9,52.8,0.49,4.6,13.2,0.353,0.534,17.9,24.8,0.724,7.6,35.4,17.5,5.2,4.3,12.5,17.7,65.3,8.1,-0.39,68.9
2016,Missouri Valley,3,Illinois State,32,5,8,0.563,,98.8,97.2,1.6,23.7,57.3,0.414,7.4,22.1,0.337,0.478,12.3,18.4,0.668,10.8,35.7,12.6,6.4,3.6,12.7,19.4,66.1,3.4,2.59,67.7
2016,Missouri Valley,4,Northern Iowa,36,6,8,0.639,,106.2,98.8,7.4,23.6,51.8,0.455,8.3,22.1,0.374,0.535,13.3,17.6,0.757,5.4,30.3,11.9,5.7,2.6,9.9,15.6,64.0,8.78,4.44,64.1
2016,Missouri Valley,5,Southern Illinois,32,9,4,0.688,,104.7,98.9,5.8,25.9,57.1,0.453,6.6,19.3,0.343,0.511,15.4,22.4,0.685,11.2,35.5,11.6,7.3,2.0,13.7,21.4,69.7,2.79,-1.3,69.9
2016,Missouri Valley,6,Indiana State,32,2,11,0.469,,95.7,98.0,-2.3,22.3,56.9,0.392,6.6,21.6,0.303,0.45,16.6,23.9,0.693,10.7,37.9,10.6,5.8,2.7,13.2,21.5,69.4,0.04,2.2,70.0
2016,Missouri Valley,7,Missouri State,32,4,8,0.406,,96.6,104.1,-7.5,23.5,56.8,0.414,5.3,16.7,0.315,0.46,15.0,22.3,0.675,10.4,35.5,12.2,6.2,4.1,12.8,19.4,72.5,-3.52,2.58,69.1
2016,Missouri Valley,8,Loyola (IL),32,4,7,0.469,,97.1,98.1,-1.1,22.6,53.1,0.425,6.1,17.7,0.347,0.482,12.9,17.7,0.731,7.7,30.5,11.6,5.9,2.8,12.7,18.3,65.1,-0.7,1.11,65.5
2016,Missouri Valley,9,Bradley,32,1,12,0.156,,82.7,103.2,-20.5,18.9,49.9,0.38,5.2,18.4,0.28,0.431,13.0,19.6,0.662,8.6,33.8,9.1,4.4,2.7,17.1,23.3,69.9,-10.91,3.7,67.3
2016,Missouri Valley,10,Drake,31,0,12,0.226,,101.1,107.7,-6.6,23.7,52.9,0.449,6.9,18.0,0.385,0.515,13.1,18.1,0.722,8.2,33.6,12.2,3.7,2.1,13.6,18.0,71.9,-5.15,0.92,66.0
2017,Missouri Valley,1,Illinois State,35,9,4,0.8,,104.6,92.9,11.8,24.7,56.3,0.439,8.4,22.8,0.369,0.513,11.3,16.9,0.664,10.5,36.9,13.8,7.1,4.9,12.2,17.7,61.3,10.3,2.71,65.8
2017,Missouri Valley,2,Wichita State,36,9,1,0.861,,116.7,89.9,26.8,27.6,58.7,0.469,8.6,21.4,0.403,0.543,17.3,23.6,0.733,12.1,40.9,16.3,6.5,3.9,11.3,18.8,62.4,21.24,2.96,69.4
2017,Missouri Valley,3,Northern Iowa,30,3,9,0.467,,94.4,98.3,-3.9,20.7,52.0,0.399,7.6,23.4,0.326,0.472,12.7,17.3,0.733,6.1,29.3,9.9,6.6,2.8,11.4,15.5,64.4,1.29,5.22,64.7
2017,Missouri Valley,4,Southern Illinois,33,5,9,0.515,,101.6,102.9,-1.3,24.5,56.5,0.433,5.3,16.8,0.316,0.48,14.2,20.4,0.696,10.5,33.8,11.4,6.8,3.9,12.1,18.0,69.4,1.09,2.65,66.4
2017,Missouri Valley,5,Loyola (IL),32,3,9,0.563,,108.0,98.3,9.7,26.6,54.8,0.486,8.1,20.8,0.389,0.56,12.0,17.0,0.709,6.8,31.3,14.8,6.8,2.4,11.8,17.0,66.8,5.15,1.02,66.9
2017,Missouri Valley,6,Bradley,33,3,10,0.394,,95.1,102.6,-7.5,22.2,52.2,0.425,6.6,18.5,0.356,0.488,14.7,21.8,0.673,9.0,35.0,11.3,6.2,3.6,15.1,20.4,70.7,-2.84,2.94,68.6
2017,Missouri Valley,7,Missouri State,33,4,8,0.515,,107.6,102.0,5.6,25.4,57.4,0.442,8.2,22.5,0.363,0.513,13.8,19.8,0.701,11.4,36.7,12.2,5.3,3.8,12.3,17.7,69.0,2.84,1.18,66.4
2017,Missouri Valley,8,Evansville,33,2,9,0.485,,102.3,101.1,1.2,24.2,53.4,0.454,3.8,10.5,0.366,0.49,17.0,23.8,0.713,9.0,34.4,13.4,5.2,3.0,11.8,20.0,68.5,1.45,2.42,67.0
2017,Missouri Valley,9,Drake,31,1,11,0.226,,100.5,108.8,-8.3,24.5,59.9,0.409,8.7,25.2,0.345,0.482,13.5,17.8,0.756,10.0,34.5,13.0,6.1,2.4,12.5,18.2,77.1,-4.71,1.91,70.0
2017,Missouri Valley,10,Indiana State,31,3,10,0.355,,97.1,101.0,-3.8,24.6,59.1,0.416,8.2,23.5,0.349,0.485,12.6,18.6,0.681,8.5,35.8,13.5,6.6,4.1,12.8,21.3,72.7,-1.02,3.18,70.1
2018,Missouri Valley,1,Loyola (IL),38,9,4,0.842,,108.6,94.9,13.7,26.2,51.7,0.507,7.3,18.4,0.396,0.577,11.9,16.5,0.725,6.3,32.2,15.6,6.3,2.4,12.4,13.9,62.6,10.37,1.8,65.9
2018,Missouri Valley,2,Southern Illinois,33,5,8,0.606,,103.0,101.8,1.2,25.4,55.1,0.462,6.5,18.3,0.356,0.521,12.6,18.1,0.696,8.5,32.7,14.1,7.5,3.6,12.7,17.8,69.1,1.37,0.65,66.9
2018,Missouri Valley,3,Drake,34,4,11,0.5,,104.1,103.6,0.5,25.4,58.0,0.437,8.5,23.4,0.364,0.51,14.5,18.8,0.77,8.2,34.1,14.8,6.0,2.5,12.1,15.6,73.4,-0.51,0.58,69.3
2018,Missouri Valley,4,Illinois State,33,3,10,0.545,,101.0,103.3,-2.3,24.6,58.1,0.424,9.1,26.8,0.341,0.503,13.2,19.4,0.683,9.6,35.5,14.2,6.5,4.0,13.3,20.5,73.3,1.07,3.67,69.3
2018,Missouri Valley,5,Bradley,33,4,9,0.606,,101.7,97.7,4.0,23.3,54.2,0.43,6.6,18.6,0.354,0.49,14.2,20.2,0.707,10.9,35.7,13.5,6.5,4.0,13.4,19.0,64.7,2.07,0.35,66.3
2018,Missouri Valley,6,Indiana State,31,5,7,0.419,,100.6,100.9,-0.2,24.6,58.2,0.423,8.7,24.1,0.361,0.498,14.6,20.8,0.705,10.4,36.3,11.6,7.5,3.4,14.4,19.8,72.7,1.53,2.43,70.1
2018,Missouri Valley,7,Evansville,32,2,10,0.531,,99.1,96.8,2.3,22.8,51.6,0.442,5.8,14.0,0.411,0.498,14.0,18.1,0.775,7.7,33.1,13.0,5.9,2.9,13.5,17.8,63.9,0.68,1.35,65.7
2018,Missouri Valley,8,Missouri State,33,4,8,0.545,,105.5,100.2,5.3,25.8,59.2,0.436,7.1,21.4,0.331,0.496,11.4,16.0,0.715,11.8,38.7,12.9,4.6,4.1,11.6,17.4,66.6,3.06,0.43,66.2
2018,Missouri Valley,9,Northern Iowa,32,1,9,0.5,,99.6,96.4,3.2,22.5,53.6,0.42,7.2,21.4,0.335,0.487,12.1,16.8,0.721,8.3,34.7,10.8,5.2,2.5,11.4,15.1,62.2,4.0,3.87,64.3
2018,Missouri Valley,10,Valparaiso,32,3,12,0.469,,100.8,97.7,3.1,24.4,54.4,0.449,6.7,19.5,0.342,0.51,14.9,21.1,0.708,9.2,34.8,12.5,7.3,3.3,14.7,21.2,68.2,0.63,0.93,69.8
2019,Missouri Valley,1,Drake,34,7,6,0.706,,106.3,99.0,7.3,26.7,57.1,0.467,8.2,22.7,0.361,0.539,13.8,18.2,0.757,8.2,35.7,15.2,5.3,3.8,13.2,16.7,70.2,2.52,-0.66,69.6
2019,Missouri Valley,2,Loyola (IL),34,5,7,0.588,,103.0,95.4,7.6,24.4,49.6,0.493,6.1,16.6,0.366,0.554,10.7,16.0,0.666,5.6,29.8,13.8,6.5,2.3,12.0,13.9,60.8,3.99,-0.16,63.7
2019,Missouri Valley,3,Missouri State,32,5,9,0.5,,103.2,100.9,2.3,24.2,53.6,0.452,7.0,20.3,0.345,0.517,13.6,19.6,0.692,8.4,31.3,11.1,6.9,4.0,12.0,16.9,67.4,-1.2,-1.03,66.5
2019,Missouri Valley,4,Southern Illinois,32,7,7,0.531,,102.7,100.3,2.3,25.1,53.8,0.466,6.7,17.8,0.374,0.528,11.8,17.2,0.685,9.0,33.8,13.7,6.6,4.0,14.0,14.8,67.0,1.39,-0.17,66.8
2019,Missouri Valley,5,Bradley,35,5,8,0.571,,100.2,98.3,1.9,23.2,53.5,0.433,6.9,18.7,0.368,0.497,13.3,19.2,0.692,8.9,34.1,12.1,5.3,3.8,12.6,17.6,65.3,-0.08,-0.9,66.2
2019,Missouri Valley,6,Illinois State,33,2,10,0.515,,99.9,102.5,-2.5,24.6,57.2,0.431,7.4,22.2,0.332,0.495,11.7,16.4,0.717,9.0,34.5,12.8,4.9,3.2,12.6,17.5,70.1,-2.06,0.25,67.9
2019,Missouri Valley,7,Northern Iowa,34,3,9,0.471,,99.0,99.7,-0.7,22.6,54.3,0.416,8.1,23.3,0.348,0.491,11.8,15.8,0.747,7.7,32.8,10.9,4.9,2.2,11.6,16.3,65.6,-1.54,0.62,65.8
2019,Missouri Valley,8,Indiana State,31,4,9,0.484,,99.2,102.6,-3.3,24.4,55.5,0.44,5.7,15.8,0.363,0.492,14.6,20.0,0.731,8.1,32.5,11.0,6.7,2.4,13.0,18.9,71.5,-2.72,0.62,69.2
2019,Missouri Valley,9,Valparaiso,33,5,8,0.455,,99.4,98.6,0.8,24.3,54.0,0.45,5.6,17.7,0.316,0.502,12.6,18.0,0.699,8.9,33.8,13.1,6.1,3.1,13.3,16.5,66.3,-3.38,-1.0,66.4
2019,Missouri Valley,10,Evansville,32,2,13,0.344,,97.5,101.1,-3.6,23.3,55.5,0.421,8.3,24.3,0.34,0.495,14.9,20.6,0.721,6.7,34.2,12.3,5.8,2.8,13.0,18.8,72.4,-3.84,0.13,70.8
2021,Missouri Valley,1,Loyola (IL),31,8,3,0.839,,110.5,87.2,23.3,25.9,52.1,0.498,7.1,19.5,0.365,0.567,12.0,16.7,0.719,7.4,32.5,15.8,6.9,2.4,11.7,14.3,56.1,15.12,1.37,63.8
2021,Missouri Valley,2,Drake,31,9,2,0.839,,112.8,95.8,17.0,29.3,60.6,0.483,7.0,19.2,0.367,0.542,10.3,14.5,0.713,10.2,36.1,13.6,7.0,3.0,10.3,15.7,64.5,9.42,-0.48,66.8
2021,Missouri Valley,3,Missouri State,24,7,2,0.708,,106.9,96.7,10.2,26.5,55.5,0.478,7.5,21.5,0.35,0.546,12.8,17.3,0.742,7.8,37.0,13.5,4.7,2.9,12.7,15.4,66.4,5.16,-0.02,68.7
2021,Missouri Valley,4,Indiana State,25,5,6,0.6,,99.6,98.6,1.0,23.2,53.5,0.433,6.0,17.8,0.334,0.489,14.1,19.2,0.734,8.3,31.8,10.7,6.6,2.9,12.1,14.9,65.8,2.04,1.91,66.8
2021,Missouri Valley,5,Evansville,25,1,10,0.36,,102.3,110.0,-7.6,22.8,52.0,0.44,9.6,25.5,0.377,0.532,9.5,13.2,0.718,6.0,26.8,11.6,4.9,2.2,11.0,15.1,69.6,-4.85,-0.01,62.4
2021,Missouri Valley,6,Northern Iowa,25,3,7,0.4,,99.9,102.3,-2.4,25.9,58.4,0.443,7.4,22.9,0.325,0.507,10.3,15.1,0.683,9.2,35.6,13.2,6.4,2.6,13.0,15.2,71.2,-1.75,2.43,68.9
2021,Missouri Valley,7,Valparaiso,28,4,11,0.357,,94.3,98.5,-4.2,23.6,56.3,0.419,6.8,22.7,0.298,0.479,11.1,15.3,0.727,7.0,32.9,12.7,6.5,3.5,12.4,15.9,67.9,-4.21,1.14,68.3
2021,Missouri Valley,8,Bradley,28,2,9,0.429,,103.9,99.4,4.5,26.3,58.4,0.45,6.9,21.5,0.318,0.509,10.1,14.0,0.723,10.1,36.9,13.6,5.1,3.6,12.4,16.3,66.6,0.32,1.17,66.4
2021,Missouri Valley,9,Southern Illinois,26,3,8,0.462,,98.7,102.5,-3.8,23.6,52.4,0.451,8.1,21.5,0.375,0.528,10.2,15.4,0.665,5.3,29.7,13.5,6.2,1.8,12.0,14.2,68.1,-3.56,0.72,65.8
2021,Missouri Valley,10,Illinois State,25,3,9,0.28,,100.3,104.2,-4.0,27.2,59.1,0.46,7.8,22.6,0.345,0.526,9.8,14.9,0.661,8.2,35.2,13.8,6.0,3.4,13.8,16.4,74.8,-5.45,0.38,70.7
2022,Missouri Valley,1,Northern Iowa,32,9,5,0.625,,108.0,103.0,5.0,25.7,56.0,0.459,8.7,24.4,0.355,0.537,14.3,18.2,0.789,6.8,32.6,11.8,5.8,1.4,11.1,13.9,71.0,5.79,3.43,67.6
2022,Missouri Valley,2,Drake,36,8,2,0.694,,109.0,97.9,11.0,27.2,59.1,0.46,7.0,20.4,0.344,0.52,12.5,16.5,0.755,9.9,34.7,11.9,7.0,3.2,10.8,17.0,66.4,7.34,1.04,66.4
2022,Missouri Valley,3,Loyola (IL),33,8,3,0.758,,109.2,92.2,17.0,25.9,54.4,0.476,8.9,23.4,0.379,0.558,12.1,17.0,0.712,7.8,33.9,14.9,6.9,2.4,12.2,17.2,61.5,13.39,2.93,65.7
2022,Missouri Valley,4,Missouri State,34,8,5,0.676,,112.7,100.4,12.3,28.1,58.2,0.482,8.3,22.2,0.374,0.553,12.9,16.1,0.797,8.1,35.3,12.1,5.3,3.3,10.6,15.4,68.9,8.29,1.05,68.1
2022,Missouri Valley,5,Bradley,31,3,8,0.548,,103.2,95.4,7.7,25.8,58.1,0.444,7.8,23.0,0.338,0.511,11.2,16.2,0.689,11.2,38.8,13.5,6.4,4.6,13.5,17.0,65.2,5.79,1.19,68.1
2022,Missouri Valley,6,Southern Illinois,31,4,8,0.516,,101.7,97.5,4.3,23.0,51.6,0.446,7.7,21.8,0.354,0.52,10.3,15.0,0.69,7.0,30.4,12.0,5.5,2.1,11.4,15.3,61.4,2.83,0.73,62.9
2022,Missouri Valley,7,Valparaiso,32,3,8,0.438,,101.8,101.5,0.3,26.1,56.9,0.459,7.2,21.6,0.332,0.523,11.3,14.9,0.759,5.4,32.3,12.5,6.4,3.0,11.1,13.5,70.5,-1.61,0.83,67.4
2022,Missouri Valley,8,Illinois State,33,1,11,0.394,,104.4,105.2,-0.8,26.3,58.4,0.451,7.8,21.4,0.367,0.518,13.6,18.3,0.745,9.7,35.3,12.3,6.8,4.7,13.8,17.4,74.7,-0.78,0.74,69.2
2022,Missouri Valley,9,Indiana State,31,2,11,0.355,,99.4,101.5,-2.1,25.0,56.7,0.441,8.7,26.1,0.333,0.518,11.7,15.0,0.778,6.2,34.0,13.1,6.0,1.9,13.2,15.2,71.9,-3.49,1.94,69.4
